label,statement,source,uuid
mostly-true,says new jersey 50th return federal tax dollars,LIAR,0ff4ed35-1452-4f63-883c-99e6fdd8656b
pants-fire,says thousands manhattan rally donald trump chanting hate muslims hate blacks want great country back,LIAR,d2db9b60-7516-41ec-96b5-9c94d1889afd
half-true,gun background check futile something like 42 people last year prosecuted trying buy gun criminal record 11 million,LIAR,cc7e1d58-f148-4660-b4d6-6f5579a6c6c5
false,says republican us rep sean duffy voted paying soldiers increasing combat pay voting protect pay,LIAR,b8ec41e3-823d-49ca-bcf6-7b1d85af263e
mostly-true,2009 yost spent 25 times money took run prosecutors office got,LIAR,8ab44f94-0d22-4ade-b6a8-9a1111dda7d2
false,evidence poor people abuse drugs frequently socioeconomic group,LIAR,b8c862b3-f32f-45c0-bfc1-60d5690c9e7e
false,tax code 80000 pages,LIAR,6b6c95eb-97b9-44d5-81d8-60e939ea407a
half-true,since passage affordable care act us health care spending grew 39 percent last three years lowest growth rate 50 years,LIAR,1e3bc766-bd0a-4e94-9bd1-48487c11960b
true,july 1996 mitt romney helped locate missing teenage daughter partner bain capital,LIAR,1d86d0b3-6aa1-405d-b040-c7c8d5eb931f
barely-true,flood communities many guns easier teenager buy glock get hands computer even book,LIAR,4658c62b-023a-42ee-9601-a28d74f395f4
barely-true,president barack obama attended islamic madrassa,LIAR,6297e6bb-5d74-4007-8ada-d9b5c5d6f5ea
pants-fire,says illinois democrat david gill would end medicare,LIAR,08f4761a-e391-4687-9173-f1e589aec658
mostly-true,sixtyone percent active military currently listed overweight,LIAR,cf2ababe-a638-4716-83bb-9ac6981ff608
half-true,republican party lost 11 million registered voters since 2008 democratic party lost 12 million registered voters voter registration libertarian party rose 8 percent,LIAR,9f3a6c5c-ad36-4270-9dfc-b7ce3d74611d
false,restrictions expire iran nuclear deal iran industrialsize military nuclear capability ready go,LIAR,4be8ac66-e2e0-4c4d-8542-2798628c9301
half-true,brookhaven homeowners pay hundreds dollars less property taxes compared owners samevalue homes unincorporated dekalb county,LIAR,3db20f1c-629a-4384-a939-47d912b7210d
mostly-true,says donald trump wants deport dreamers,LIAR,13876acb-a3d5-4222-98af-057a2acb1811
half-true,planned expansion savannahs port jobs creating project,LIAR,149137b1-7aec-4474-8b26-e1aee846c57c
half-true,hollywood 1 broward homicides 2013 thanks chief fernandez,LIAR,83cb2d33-3c61-4376-a26e-9d953c058a99
half-true,says proponents bond package austin school district say district secondlowest bond tax rate among central texas area school districts,LIAR,f70598ba-95b1-444f-aa33-8670bb1c7c34
false,says ipads iphones built united states america,LIAR,9c5376b1-860e-409b-aa04-d1d6436cad04
half-true,republicans proposed dozens health care solutions designed help control costs improve quality,LIAR,68f35ad3-de11-4219-89b7-980d1b3da870
mostly-true,says rick perrys plan texas cut funding public schools 25,LIAR,13c56af4-065a-4db7-9e43-dccca3b0cd68
half-true,says us sen robert menendezs watch nations unemployment rate debt doubled federal budget deficit quadrupled,LIAR,09ed6e41-51f6-4781-b288-fbce5b34fd0c
barely-true,secret documents reveal iran could obtain nuclear weapon far sooner told tammy duckworth voted yes iran nuclear deal,LIAR,f96f5438-2a42-4122-a31d-3fc9d10deb7a
barely-true,irs ability potentially deny delay health care,LIAR,9c7a00fc-e2af-4d5d-974f-96c1be5f2439
mostly-true,one taken custody feeding homeless,LIAR,52183e51-045e-4dee-a1ba-98adfc22ee66
mostly-true,never panther attack history florida,LIAR,e5b4ff02-900a-4f82-82de-721fc4af04db
mostly-true,says state spends money tax giveaways receives tax collection,LIAR,715b0d8b-d17a-436e-9cf6-60edad4f8494
barely-true,us rep phil gingrey gave government power electronically spy americans without warrant,LIAR,ae3369a3-cb07-4dca-81e1-ce9e3e104e40
barely-true,clinton aides admit gas tax holiday wont much would help politically,LIAR,61ea26b2-369f-42f7-8d7e-1d6fbe3666e4
half-true,says said impossible balance budget time 11 billion deficit,LIAR,f6125982-2514-4d4c-8cbb-eb310d0dc0fc
half-true,year 2013 obama administration released 104000 criminal illegal aliens released 196 murderers people homicide convictions illegally,LIAR,091d44d9-ddc9-4a89-ac47-d59117c0883a
half-true,says president obama cracked employers attracting undocumented immigrants hiring previous president,LIAR,9b1fbd39-29b1-4144-ac35-eab685d897ee
pants-fire,image shows michelle obamas necklace dnc speech said mike,PolitiFact,86d3287d-4379-4b28-880b-bb080100a1ab
half-true,study savannah river estuary clearly demonstrates project constructed environmental impacts mitigated,LIAR,6f52e0d5-f080-4e82-9116-957fca010d63
barely-true,texas senate approved bill put special label insurance cards anyone bought plan obamacare includes letter subsidy,LIAR,469d16bc-ba70-4394-9e2f-df198c864d81
half-true,fact 24 million jobs lost since stimulus bill signed law february 2009,LIAR,6e7db7b4-cca9-4c10-a508-8dbf808e77ac
false,chris christie talks job creation dont see jobs created state,LIAR,074cda50-6d4c-4dd9-bcda-ac28febe057d
mostly-true,chinese tire imports threatened 1000 american jobs president obama stood china protected american workers mitt romney attacked obamas decision,LIAR,e2c3a8c0-55f9-4a38-acfe-e44aa465746b
false,sen bob casey voted sell american oil china,PolitiFact,437660ee-4a1b-4710-ad22-922017034338
mostly-true,nevada 1 unemployment violent crime car theft divorce robberies foreclosures,LIAR,34499065-d100-410d-aadd-077535982df3
pants-fire,women 1 percent worlds land,LIAR,a3da4450-9d03-4bba-a8a5-fd71d208c60d
false,says texas schools massive increases class sizes rick perry governor,LIAR,29ceec6a-3fbd-4739-b1c2-0ea2d54c2155
mostly-true,60 percent texas 8th graders proficient math 26 teacher undergraduate major math,LIAR,0f0bff39-2045-437b-a50a-50365e08a237
half-true,houston school district analysis found state board education quadrupled number historical figures students must learn,LIAR,a3ce69d5-b312-46ef-aa0e-03483c76c3cb
false,says never voted tax increase,LIAR,77ce6ac1-8304-46f1-89f7-e63f3ad362fa
barely-true,recent department labor study guessed wall street fees cost worker 28 percent value plan span career,LIAR,a152a211-18c2-4273-b9f5-2a0d685e960c
false,labor union president andy stern frequent visitor white house,LIAR,b4609a4c-e5b9-4827-9233-156af7ff144f
false,video shows body israel embedded bomb exploding palestinian funeral procession,PolitiFact,a0d2951c-78e4-47ec-afb2-d0c603a472c1
pants-fire,says states medicaid waiver proposal languished file cabinet centers medicare medicaid services two years,LIAR,9dc82cdf-36d2-4cc3-847b-daed617f099d
false,iraq study group reported saddam hussein designs reviving nuclear program,LIAR,3938a7a4-fff2-4ba8-8e2b-a6416ab26f77
true,mayor barrett led efforts redevelop menomonee valley supports nearly 4000 jobs wisconsin,LIAR,f3cfcf99-38bc-41f0-99bc-c5b7bf033a16
true,says lubbock terror suspects alleged plan use baby dolls conceal chemical explosives similar 1995 plot blow 12 jumbo jets pacific ocean,LIAR,101055a8-1cf9-4de7-aa11-eeda74cc1cc0
false,president barack obama took exactly none deficit reduction commissions ideas one,LIAR,3c531cf7-91b1-4cca-8721-58acaf7fc660
half-true,milwaukee county government employees pay much health care city milwaukee state wisconsin employees,LIAR,c0ae81dc-eaed-4cc1-a3c6-85ab82026f8f
mostly-true,everyone everywhere spending hours job less time families bringing home smaller smaller paychecks theyre paying gas pump grocery stores,LIAR,f61c4892-18b5-4c03-b63e-07976fbe9d2d
barely-true,democratic party input locations hearings input process,LIAR,8ba23cfb-a74b-44d5-a350-7fc5762ea9c6
barely-true,comes urgency passing budget repair bill theres rush thing fiscal year doesnt end june 30 2011,LIAR,4632d39c-8c86-4e05-a9aa-39d6a8adf20e
false,says property insurance rates going rick scott signed bill preventing state regulating insurance,LIAR,ceb7bf68-6972-4c62-afdb-d839e6b0f6e9
mostly-true,says usmexico border 1 million legal border crossings every day,LIAR,d8bed0dd-ea73-4d23-a8ee-5a1a9ba5073a
false,year florida becomes majority minority state,LIAR,62861896-5010-472b-88ba-a05209e0381e
false,repealing obamacare saves nation 2 trillion,LIAR,0cf654bb-40b1-4e4e-bd3c-a4236c8de4f3
barely-true,rick scott got majority hispanic vote florida,LIAR,c0b5ef70-534f-45b3-816f-dd6302107f44
half-true,first donald trump said wages high donald trump mike pence think ought eliminate federal minimum wage,LIAR,0391ad2d-d8f3-4507-8267-92dba1016a9c
false,weve excluded lobbyists policymaking jobs,LIAR,92b6b74b-c586-42da-b397-0730943307d1
mostly-true,republicans repeatedly said agree 80 percent whats bill,LIAR,ba77a2ca-60fe-4b25-b9d2-04d2b5f0eedf
false,video shows buildings crumbling earthquake taiwan,PolitiFact,17a467be-d1eb-494e-aa0d-2ba983f9de9f
barely-true,greg abbott said would waste expand prek texas children,LIAR,7960859f-069e-4b1f-94b4-66952e86d56e
false,obama nominee dawn johnsen called motherhood involuntary servitude,LIAR,0dd75b70-a28c-4f66-bf8b-15f9dd1bc516
mostly-true,says trump shirts made bangladesh trump suits mexico trump vodka netherlands trump crystal barware slovenia cufflinks ties china,LIAR,17193979-6f60-40e2-986b-c52a442049fe
true,tom reed actually voted every single trade deal ever come form,LIAR,14fe405a-040f-4ff0-aff6-d8a86a82187a
false,says mark pryor voted give social security benefits illegal immigrants,LIAR,6f9c37e2-d727-4e9d-8d3d-8132e224ada4
false,tax inversions wall street journalsurprisingly attacked tax scheme,LIAR,8b983d19-7893-40a0-ab8f-39f6f718f480
false,legislative mail content timing approved speakers office,LIAR,590c164e-c114-4b63-92b9-76cb327d6184
false,driving average america summer youll save according department energy figures 70,LIAR,80beca16-8c5a-4825-8e98-74e8ceed3478
mostly-true,afghanistan longer foreign land conducting war nations history,LIAR,153e3ccc-8ef1-4be1-a491-efe21a7d3b63
false,bill white offered sanctuary illegal immigrants,LIAR,18e467be-a4f8-4cfc-b252-d5901d3a8eb2
true,balancedbudget amendment came within one vote passing congress defeated vote top senate republican rick santorum says stood called resign chairmanship,LIAR,f89be594-6982-4c2f-b481-490bd0ac14cc
mostly-true,transpacific partnership weve got country like malaysia taking really serious efforts crack human trafficking,LIAR,ee09e6d9-1c10-487e-8f23-330c72ee31b8
half-true,last week texas state board education sboe led rick perrys appointee voted remove thomas jefferson social studies textbook standards thats right thomas jefferson deleted list historical figures inspired political change,LIAR,be6e7784-5f41-441f-8e45-cd7550ca0fe4
true,national study 2500 charter schools shows maybe 20 percent better community public schools 40 percent worse rest significant difference,LIAR,d51cc81b-d083-499a-a7a0-6aa9a68d9e14
half-true,jobs president obama claims created since started 385 percent women 615 percent gone men,LIAR,5ee5b955-edb8-4d88-961d-2a40619a6def
true,people struck lightning commit inperson voter fraud impersonation,LIAR,c550b3fd-cd0e-47ca-9b0b-a64163e89296
mostly-true,obamas proposed budget doubles debt five years triples 10 years,LIAR,a2d49435-e2a3-43f6-a0ef-f17904464ea0
barely-true,bill cap carbon emissions could cost ohio 100000 jobs,LIAR,41ed80eb-1bdc-4f3d-9961-e38f233b4c67
false,whether supports dont ask dont tell,LIAR,c881576e-a3d2-4c66-a819-37bc05f4c516
pants-fire,aclu atheists denver demanding nfl stop tim tebow praying sidelines,LIAR,1873eec1-8012-4442-a001-1e2d689bfd93
pants-fire,says nancy pelosi said waiting long hours emergency room allow make new friends,LIAR,d1c0d334-a48f-4e6d-8449-fd194fda81ad
half-true,wisconsin law anyone knows anything john doe secret criminal investigation cant talk,LIAR,b6a90354-fa34-4d43-874a-c73c77310b52
barely-true,houston texas today homeless veterans,LIAR,6c2eca42-5230-476e-8ed7-888347f7842b
true,majority hispanic population growth population usborn,LIAR,04114748-0444-4e96-a36e-34a0f73f0e99
barely-true,politifact texas says congressman edwards attacks bill flores false,LIAR,a27f15ee-84c0-4bad-8fcd-391335979d4b
false,presidents proposed budget help reduce deficit 400 billion next decade lowest level since dwight eisenhower president,LIAR,27b36fb7-da50-4fa1-bbc0-5b3ddd99faa6
false,says legislative assembly within one vote enacting bills oregon law,LIAR,4cadd142-9e87-4766-bb0d-1dd44486e1c3
barely-true,legislator marco rubio flipped key vote making quick 200000 selling house mother bills lobbyist,LIAR,ece4b06e-f285-45d4-aad8-898a13b6b49d
false,says climate scientist james hansen says perhaps 50 years maybe little longer point looking 10 20 30 feet sealevel rise,LIAR,f1401a21-5efe-47ef-b948-3351ead0b87e
half-true,californias prop 60 would requirecondom usein adult films would put workers adult film industry riskfor lawsuits harassment,LIAR,8a3058aa-5128-4977-8386-7b8de5407959
mostly-true,sherrod browns approval rating plummeted 38 percent among ohio voters poll democratic pollster,LIAR,c041463e-3fa4-4df6-a6aa-8338e1fa9970
true,texas leads nation percentage residents without health insurance,LIAR,fe1bf098-f923-45e8-bb59-c4f484853aa9
true,mark warner voted nearly 1 trillion new taxes 7 trillion new debt,LIAR,15a03e8e-e353-4b98-acb0-2b2cf861a9ea
true,georgia best maintained roads america,LIAR,3e4c14c0-3a25-4bc6-bf31-6605acdab85d
false,july 2010 government said small businesses 60 percent lose health care 45 percent big business large percentage individual health,LIAR,dfa131aa-a186-43b4-808a-7ac08b796e88
false,obamacare biggest tax increase american history,LIAR,8619a266-b127-4587-84dd-f2ddbfdfe463
true,import many hemp products country wantbut cant grow,LIAR,a74840d4-5ab9-4fbb-886e-e10f5e3acd53
mostly-true,democrats compare infrastructure programs stimulus eisenhower interstate program proposed 500 billion highway system theyre going put 30 billion roads bridges,LIAR,50dcde0b-0971-443e-b456-c124bfff32a4
half-true,crist stays 2000 night luxury hotel suites racks 1300 minibar charges doesnt pay dime,LIAR,69333af0-3e81-4677-90f1-e9db33d9b4f1
half-true,executive director democratic party virginia 300 people payroll 2008,LIAR,11451b20-b3d0-49e0-b8b9-dacf1c4d1af3
half-true,benefits offered congressman dont even compare benefits get state employee experienced theyre nearly good,LIAR,cba06e46-a7e7-4fd1-b48b-fc634bc31f90
half-true,barack obama extended health care wounded troops whod neglected,LIAR,b0ad2bba-fdd8-44f8-8d30-6f35af068d6c
mostly-true,republican governor 2014 elections took higher percentage republican voteand yet also carried independents 12 points,LIAR,65f64583-edde-4eb2-9800-0fef9c89ef08
barely-true,turned 110 million deficit 16 million surplus city,LIAR,03fd7bf8-388c-4bd7-a33f-26a6ea8887c6
pants-fire,make mistake sherrod brown one main dc politicians responsible ohio jobs moving china,LIAR,3d8ba753-5900-4717-9817-1ebc514aa155
pants-fire,says south carolina gov nikki haley immigrant,LIAR,000cb5fb-980c-4a66-b0f5-694c0cff2429
false,says medicaid fraud rate virginia factchecked found 047 percent,LIAR,c799c199-860f-4f24-bd20-86084dd19a08
